activity_year,census_tract,derived_race,action_taken,loan_amount,property_value,income,interest_rate,tract_minority_population_percent,tract_to_msa_income_percentage,denial_reason-1,covenant_count,was_approved,covenant_density
2023,27163071400,White,1,465000.0,485000.0,199.0,4.99,23.34,97.9,10,0.0,True,None
2023,27053027102,Asian,1,595000.0,695000.0,140.0,4.75,19.51,141.72,10,0.0,True,None
2023,27053026910,White,1,375000.0,395000.0,154.0,7.5,20.69,121.35,10,0.0,True,None
2023,27019090401,White,1,575000.0,605000.0,225.0,5.875,10.15,162.59,10,0.0,True,None
2023,27053027102,Asian,4,575000.0,,210.0,,19.51,141.72,10,0.0,False,None
2023,27163071021,Asian,1,245000.0,345000.0,117.0,7.75,34.58,116.06,10,0.0,True,None
2023,27003050816,White,4,305000.0,,70.0,,22.37,97.44,10,0.0,False,None
2023,27003050816,White,1,315000.0,395000.0,172.0,6.125,22.37,97.44,10,0.0,True,None
2023,27053027102,Asian,4,665000.0,,438.0,,19.51,141.72,10,0.0,False,None
2023,27037060815,White,4,485000.0,,136.0,,18.84,128.3,10,0.0,False,None
2023,27037060816,Black or African American,3,495000.0,645000.0,89.0,,17.1,153.32,1,0.0,False,None
2023,27163070906,White,4,515000.0,,289.0,,33.03,97.31,10,0.0,False,None
2023,27171100804,White,1,405000.0,455000.0,146.0,4.99,16.77,111.98,10,0.0,True,None
2023,27053026911,Asian,1,415000.0,455000.0,115.0,4.75,14.17,126.53,10,0.0,True,None
2023,27163071020,Asian,3,505000.0,605000.0,120.0,,27.96,157.99,6,0.0,False,None
2023,27171101002,White,1,365000.0,565000.0,156.0,6.25,10.0,104.13,10,0.0,True,None
2023,27003050816,White,1,395000.0,405000.0,78.0,4.99,22.37,97.44,10,0.0,True,None
2023,27037060837,White,1,345000.0,435000.0,87.0,5.5,20.14,127.38,10,0.0,True,None
2023,27037061009,Race Not Available,1,455000.0,575000.0,127.0,5.99,21.98,131.33,10,0.0,True,None
2023,27171100102,White,1,235000.0,355000.0,71.0,6.875,13.89,116.79,10,0.0,True,None
2023,27053027102,Asian,4,465000.0,,177.0,,19.51,141.72,10,0.0,False,None
2023,27019090401,Race Not Available,1,665000.0,705000.0,362.0,5.375,10.15,162.59,10,0.0,True,None
2023,27019091100,Race Not Available,1,465000.0,495000.0,125.0,5.875,13.7,110.54,10,0.0,True,None
2023,27053027102,Asian,4,725000.0,,180.0,,19.51,141.72,10,0.0,False,None
2023,27037060836,White,1,515000.0,565000.0,135.0,4.99,27.42,88.72,10,0.0,True,None
2023,27037060505,Asian,4,665000.0,,164.0,,38.47,88.82,10,0.0,False,None
2023,27037060816,Asian,4,555000.0,,132.0,,17.1,153.32,10,0.0,False,None
2023,27003050819,White,1,265000.0,345000.0,69.0,4.75,22.12,137.26,10,0.0,True,None
2023,27163071400,White,1,375000.0,465000.0,141.0,6.625,23.34,97.9,10,0.0,True,None
2023,27053026912,White,1,445000.0,495000.0,90.0,5.875,9.08,146.65,10,0.0,True,None
2023,27053026912,White,1,495000.0,645000.0,134.0,6.75,9.08,146.65,10,0.0,True,None
2023,27053026726,Asian,1,245000.0,325000.0,200.0,5.5,27.5,119.01,10,0.0,True,None
2023,27171100900,White,1,385000.0,455000.0,105.0,4.75,9.2,97.03,10,0.0,True,None
2023,27019091100,Asian,4,475000.0,,112.0,,13.7,110.54,10,0.0,False,None
2023,27019090302,White,2,295000.0,365000.0,88.0,4.75,10.98,115.11,10,0.0,True,None
2023,27037061003,White,1,445000.0,585000.0,256.0,4.99,19.52,152.4,10,0.0,True,None
2023,27037060902,White,1,315000.0,325000.0,101.0,4.99,12.86,120.61,10,0.0,True,None
2023,27053026910,Black or African American,1,265000.0,365000.0,105.0,6.25,20.69,121.35,10,0.0,True,None
2023,27171100804,White,1,405000.0,425000.0,110.0,4.99,16.77,111.98,10,0.0,True,None
2023,27003050816,2 or more minority races,4,365000.0,,184.0,,22.37,97.44,10,0.0,False,None
2023,27053027102,Race Not Available,4,635000.0,,143.0,,19.51,141.72,10,0.0,False,None
2023,27003050230,Black or African American,4,555000.0,,132.0,,12.45,156.28,10,0.0,False,None
2023,27037061003,White,1,615000.0,645000.0,208.0,5.75,19.52,152.4,10,0.0,True,None
2023,27019090503,White,1,705000.0,785000.0,328.0,4.875,13.35,182.99,10,0.0,True,None
2023,27003050220,White,1,475000.0,595000.0,151.0,6.375,14.6,112.94,10,0.0,True,None
2023,27171101002,White,1,375000.0,495000.0,141.0,6.75,10.0,104.13,10,0.0,True,None
2023,27053027102,White,1,535000.0,565000.0,144.0,6.5,19.51,141.72,10,0.0,True,None
2023,27003050827,Race Not Available,4,425000.0,,117.0,,34.52,87.84,10,0.0,False,None
2023,27037060837,White,4,155000.0,,87.0,,20.14,127.38,10,0.0,False,None
2023,27163070406,White,4,595000.0,,168.0,,25.01,118.57,10,0.0,False,None
2023,27163071209,Black or African American,4,455000.0,,44.0,,25.38,105.07,10,0.0,False,None
2023,27019091100,Race Not Available,4,515000.0,,117.0,,13.7,110.54,10,0.0,False,None
2023,27171100102,White,1,415000.0,525000.0,193.0,4.99,13.89,116.79,10,0.0,True,None
2023,27171101002,White,1,415000.0,515000.0,215.0,6.375,10.0,104.13,10,0.0,True,None
2023,27053027101,Asian,1,455000.0,545000.0,146.0,6.25,18.12,168.84,10,212.0,True,Very High (>200)
2023,27019090302,White,1,325000.0,335000.0,137.0,6.75,10.98,115.11,10,0.0,True,None
2023,27003050818,White,1,365000.0,365000.0,91.0,4.99,22.94,114.49,10,0.0,True,None
2023,27019090401,Asian,1,365000.0,385000.0,119.0,5.875,10.15,162.59,10,0.0,True,None
2023,27053026910,White,1,405000.0,415000.0,139.0,6.875,20.69,121.35,10,0.0,True,None
2023,27053026910,White,1,455000.0,565000.0,270.0,6.5,20.69,121.35,10,0.0,True,None
2023,27003050226,Asian,3,465000.0,475000.0,87.0,,18.49,121.8,1,0.0,False,None
2023,27171100806,White,1,415000.0,515000.0,126.0,6.875,12.22,120.15,10,0.0,True,None
2023,27019091100,White,1,275000.0,505000.0,110.0,4.99,13.7,110.54,10,0.0,True,None
2023,27053026910,White,4,165000.0,,107.0,,20.69,121.35,10,0.0,False,None
2023,27053026912,White,1,465000.0,575000.0,165.0,6.125,9.08,146.65,10,0.0,True,None
2023,27037060505,Asian,4,625000.0,,397.0,,38.47,88.82,10,0.0,False,None
2023,27003050230,White,1,265000.0,315000.0,57.0,6.875,12.45,156.28,10,0.0,True,None
2023,27003050239,White,4,435000.0,,167.0,,13.26,141.43,10,0.0,False,None
2023,27171100804,White,1,445000.0,645000.0,181.0,6.375,16.77,111.98,10,0.0,True,None
2023,27163071019,2 or more minority races,4,535000.0,,91.0,,27.78,156.68,10,0.0,False,None
2023,27053026910,White,1,525000.0,585000.0,146.0,5.25,20.69,121.35,10,0.0,True,None
2023,27053026912,Black or African American,4,445000.0,,189.0,,9.08,146.65,10,0.0,False,None
2023,27171100102,Asian,1,485000.0,495000.0,99.0,6.0,13.89,116.79,10,0.0,True,None
2023,27171100806,White,3,465000.0,495000.0,72.0,,12.22,120.15,1,0.0,False,None
2023,27019091100,White,4,275000.0,,68.0,,13.7,110.54,10,0.0,False,None
2023,27053026910,White,4,445000.0,,101.0,,20.69,121.35,10,0.0,False,None
2023,27163071400,Asian,1,195000.0,585000.0,99.0,4.75,23.34,97.9,10,0.0,True,None
2023,27163070208,White,4,295000.0,,66.0,,15.74,88.68,10,0.0,False,None
2023,27003050819,Asian,4,235000.0,,225.0,,22.12,137.26,10,0.0,False,None
2023,27019090401,White,1,505000.0,715000.0,255.0,5.75,10.15,162.59,10,0.0,True,None
2023,27053026708,Asian,4,275000.0,,141.0,,17.56,106.89,10,0.0,False,None
2023,27003050222,Asian,4,495000.0,,201.0,,13.81,117.44,10,0.0,False,None
2023,27003050230,White,1,395000.0,495000.0,80.0,6.375,12.45,156.28,10,0.0,True,None
2023,27171100805,White,4,315000.0,,147.0,,11.44,121.97,10,0.0,False,None
2023,27163071021,White,1,365000.0,485000.0,119.0,4.99,34.58,116.06,10,0.0,True,None
2023,27003050230,White,1,315000.0,355000.0,127.0,6.25,12.45,156.28,10,0.0,True,None
2023,27003050816,Black or African American,1,195000.0,545000.0,66.0,6.125,22.37,97.44,10,0.0,True,None
2023,27003050230,White,1,275000.0,355000.0,72.0,6.99,12.45,156.28,10,0.0,True,None
2023,27171100806,Joint,1,305000.0,615000.0,208.0,5.75,12.22,120.15,10,0.0,True,None
2023,27037060833,Black or African American,1,415000.0,435000.0,89.0,4.75,25.47,95.42,10,0.0,True,None
2023,27053026912,White,1,235000.0,485000.0,68.0,4.75,9.08,146.65,10,0.0,True,None
2023,27171100101,White,1,275000.0,335000.0,255.0,4.99,13.27,104.37,10,0.0,True,None
2023,27053027102,Asian,4,505000.0,,120.0,,19.51,141.72,10,0.0,False,None
2023,27053026910,Asian,4,505000.0,,168.0,,20.69,121.35,10,0.0,False,None
2023,27163071019,White,1,235000.0,735000.0,134.0,6.5,27.78,156.68,10,0.0,True,None
2023,27003050239,Black or African American,1,365000.0,565000.0,214.0,6.0,13.26,141.43,10,0.0,True,None
2023,27003050821,White,1,225000.0,505000.0,55.0,7.125,28.66,117.5,10,0.0,True,None
2023,27053026912,White,1,265000.0,335000.0,129.0,6.625,9.08,146.65,10,0.0,True,None
2023,27003050818,White,1,305000.0,605000.0,161.0,6.875,22.94,114.49,10,0.0,True,None
2023,27053026912,White,4,455000.0,,112.0,,9.08,146.65,10,0.0,False,None
2023,27019090401,White,1,275000.0,345000.0,75.0,6.375,10.15,162.59,10,0.0,True,None
2023,27053026708,Black or African American,1,355000.0,375000.0,146.0,4.75,17.56,106.89,10,0.0,True,None
2023,27053026910,Race Not Available,1,245000.0,315000.0,152.0,7.875,20.69,121.35,10,0.0,True,None
2023,27163071211,Black or African American,4,515000.0,,119.0,,28.48,139.88,10,0.0,False,None
2023,27053027102,Asian,1,535000.0,635000.0,133.0,6.25,19.51,141.72,10,0.0,True,None
2023,27037060836,Asian,4,535000.0,,254.0,,27.42,88.72,10,0.0,False,None
2023,27019090401,White,1,125000.0,525000.0,105.0,6.375,10.15,162.59,10,0.0,True,None
2023,27037060815,White,1,415000.0,515000.0,93.0,5.5,18.84,128.3,10,0.0,True,None
2023,27003050819,Asian,1,235000.0,305000.0,262.0,7.5,22.12,137.26,10,0.0,True,None
2023,27163071400,Joint,1,475000.0,545000.0,275.0,6.875,23.34,97.9,10,0.0,True,None
2023,27037060815,White,4,385000.0,,148.0,,18.84,128.3,10,0.0,False,None
2023,27163071400,Black or African American,1,305000.0,445000.0,60.0,6.625,23.34,97.9,10,0.0,True,None
2023,27053026708,Black or African American,4,355000.0,,95.0,,17.56,106.89,10,0.0,False,None
2023,27037061009,White,1,255000.0,645000.0,190.0,4.99,21.98,131.33,10,0.0,True,None
2023,27053026912,Asian,4,465000.0,,241.0,,9.08,146.65,10,0.0,False,None
2023,27037060815,White,4,395000.0,,95.0,,18.84,128.3,10,0.0,False,None
2023,27053027102,Asian,1,595000.0,665000.0,140.0,4.75,19.51,141.72,10,0.0,True,None
2023,27003050230,White,1,585000.0,655000.0,202.0,5.25,12.45,156.28,10,0.0,True,None
2023,27171100900,Black or African American,1,405000.0,425000.0,270.0,5.99,9.2,97.03,10,0.0,True,None
2023,27163071211,Asian,1,535000.0,595000.0,164.0,4.75,28.48,139.88,10,0.0,True,None
2023,27053026912,Black or African American,1,485000.0,495000.0,92.0,4.99,9.08,146.65,10,0.0,True,None
2023,27171100102,White,4,315000.0,,170.0,,13.89,116.79,10,0.0,False,None
2023,27053026912,Race Not Available,1,295000.0,555000.0,102.0,5.375,9.08,146.65,10,0.0,True,None
2023,27019090401,Asian,1,275000.0,365000.0,222.0,6.875,10.15,162.59,10,0.0,True,None
2023,27037060905,2 or more minority races,3,305000.0,315000.0,54.0,,20.12,90.16,1,0.0,False,None
2023,27053026912,Black or African American,1,505000.0,635000.0,258.0,5.75,9.08,146.65,10,0.0,True,None
2023,27053026910,White,1,445000.0,475000.0,181.0,4.99,20.69,121.35,10,0.0,True,None
2023,27053026910,Black or African American,1,455000.0,455000.0,93.0,5.125,20.69,121.35,10,0.0,True,None
2023,27053026910,White,1,355000.0,445000.0,114.0,4.75,20.69,121.35,10,0.0,True,None
2023,27053026910,2 or more minority races,4,245000.0,,56.0,,20.69,121.35,10,0.0,False,None
2023,27003050239,White,1,555000.0,605000.0,170.0,6.375,13.26,141.43,10,0.0,True,None
2023,27163071019,White,1,645000.0,805000.0,292.0,5.99,27.78,156.68,10,0.0,True,None
2023,27053027102,Asian,4,615000.0,,157.0,,19.51,141.72,10,0.0,False,None
2023,27163070906,White,1,95000.0,375000.0,36.0,6.625,33.03,97.31,10,0.0,True,None
2023,27053027102,White,4,505000.0,,183.0,,19.51,141.72,10,0.0,False,None
2023,27019091100,White,1,465000.0,495000.0,180.0,7.5,13.7,110.54,10,0.0,True,None
2023,27019091100,Asian,1,485000.0,545000.0,122.0,6.375,13.7,110.54,10,0.0,True,None
2023,27163071019,Race Not Available,3,605000.0,635000.0,223.0,,27.78,156.68,3,0.0,False,None
2023,27171100806,Race Not Available,1,555000.0,585000.0,192.0,6.375,12.22,120.15,10,0.0,True,None
2023,27163070906,White,1,255000.0,495000.0,103.0,4.99,33.03,97.31,10,0.0,True,None
2023,27053026910,White,1,565000.0,575000.0,168.0,6.125,20.69,121.35,10,0.0,True,None
2023,27053026910,White,1,225000.0,455000.0,113.0,6.625,20.69,121.35,10,0.0,True,None
2023,27163071400,White,1,385000.0,485000.0,96.0,7.375,23.34,97.9,10,0.0,True,None
2023,27171101002,White,1,415000.0,545000.0,287.0,6.625,10.0,104.13,10,0.0,True,None
2023,27163071019,Asian,4,515000.0,,115.0,,27.78,156.68,10,0.0,False,None
2023,27003050230,White,1,405000.0,455000.0,168.0,4.99,12.45,156.28,10,0.0,True,None
2023,27171100804,Black or African American,1,435000.0,445000.0,89.0,5.99,16.77,111.98,10,0.0,True,None
2023,27053026910,White,4,525000.0,,153.0,,20.69,121.35,10,0.0,False,None
2023,27171101002,White,1,195000.0,545000.0,120.0,4.99,10.0,104.13,10,0.0,True,None
2023,27019090302,White,1,375000.0,465000.0,95.0,6.875,10.98,115.11,10,0.0,True,None
2023,27019091100,Asian,4,335000.0,,160.0,,13.7,110.54,10,0.0,False,None
2023,27003050228,White,1,295000.0,305000.0,113.0,4.99,26.42,80.85,10,0.0,True,None
2023,27019090401,White,1,315000.0,355000.0,93.0,4.99,10.15,162.59,10,0.0,True,None
2023,27053026910,White,1,645000.0,685000.0,271.0,5.625,20.69,121.35,10,0.0,True,None
2023,27053026910,Asian,1,275000.0,345000.0,110.0,6.375,20.69,121.35,10,0.0,True,None
2023,27053026708,Asian,1,245000.0,325000.0,175.0,7.875,17.56,106.89,10,0.0,True,None
2023,27053026911,White,1,375000.0,415000.0,96.0,4.75,14.17,126.53,10,0.0,True,None
2023,27053026912,White,1,245000.0,335000.0,73.0,5.875,9.08,146.65,10,0.0,True,None
2023,27003050819,Asian,1,315000.0,325000.0,87.0,6.25,22.12,137.26,10,0.0,True,None
2023,27019091100,White,1,465000.0,515000.0,249.0,6.625,13.7,110.54,10,0.0,True,None
2023,27171100804,White,1,455000.0,505000.0,230.0,6.875,16.77,111.98,10,0.0,True,None
2023,27163070906,2 or more minority races,1,345000.0,365000.0,84.0,6.25,33.03,97.31,10,0.0,True,None
2023,27037061003,White,1,435000.0,545000.0,110.0,5.25,19.52,152.4,10,0.0,True,None
2023,27003050818,Black or African American,1,415000.0,515000.0,122.0,6.5,22.94,114.49,10,0.0,True,None
2023,27053026717,Asian,1,195000.0,525000.0,44.0,5.875,29.71,126.11,10,0.0,True,None
2023,27163070208,White,4,625000.0,,,,15.74,88.68,10,0.0,False,None
2023,27037060837,White,4,505000.0,,185.0,,20.14,127.38,10,0.0,False,None
2023,27053026708,White,1,285000.0,355000.0,160.0,4.5,17.56,106.89,10,0.0,True,None
2023,27053027102,Asian,4,585000.0,,125.0,,19.51,141.72,10,0.0,False,None
2023,27163071211,White,4,295000.0,,148.0,,28.48,139.88,10,0.0,False,None
2023,27019090302,White,1,555000.0,585000.0,250.0,6.75,10.98,115.11,10,0.0,True,None
2023,27053027101,Asian,4,305000.0,,152.0,,18.12,168.84,10,212.0,False,Very High (>200)
2023,27053026910,Black or African American,1,315000.0,395000.0,55.0,4.5,20.69,121.35,10,0.0,True,None
2023,27037060833,White,1,525000.0,575000.0,229.0,4.99,25.47,95.42,10,0.0,True,None
2023,27019090902,White,1,475000.0,585000.0,120.0,6.5,11.15,104.4,10,0.0,True,None
2023,27163070906,Asian,1,325000.0,345000.0,133.0,6.5,33.03,97.31,10,0.0,True,None
2023,27163071211,White,4,175000.0,,83.0,,28.48,139.88,10,0.0,False,None
2023,27037060835,White,1,485000.0,555000.0,157.0,6.125,16.16,117.65,10,0.0,True,None
2023,27019090902,Asian,1,625000.0,695000.0,161.0,4.99,11.15,104.4,10,0.0,True,None
2023,27037060815,White,1,335000.0,635000.0,217.0,6.5,18.84,128.3,10,0.0,True,None
2023,27053026724,White,1,205000.0,345000.0,688.0,7.125,31.16,136.3,10,0.0,True,None
2023,27163071019,Race Not Available,1,675000.0,745000.0,157.0,4.99,27.78,156.68,10,0.0,True,None
2023,27037060816,Asian,4,615000.0,,184.0,,17.1,153.32,10,0.0,False,None
2023,27003050819,White,1,275000.0,345000.0,72.0,6.75,22.12,137.26,10,0.0,True,None
2023,27037060837,Black or African American,1,475000.0,535000.0,138.0,6.25,20.14,127.38,10,0.0,True,None
2023,27139080307,Asian,1,255000.0,345000.0,152.0,5.99,39.67,127.34,10,0.0,True,None
2023,27053026910,Black or African American,4,325000.0,,98.0,,20.69,121.35,10,0.0,False,None
2023,27019090503,Joint,1,555000.0,735000.0,242.0,4.75,13.35,182.99,10,0.0,True,None
2023,27003050230,White,1,335000.0,555000.0,131.0,7.125,12.45,156.28,10,0.0,True,None
2023,27053026708,Asian,1,375000.0,395000.0,128.0,5.875,17.56,106.89,10,0.0,True,None
2023,27053026910,White,4,255000.0,,57.0,,20.69,121.35,10,0.0,False,None
2023,27171100806,White,4,435000.0,,142.0,,12.22,120.15,10,0.0,False,None
2023,27163071019,Asian,1,695000.0,815000.0,287.0,6.5,27.78,156.68,10,0.0,True,None
2023,27171100804,White,1,415000.0,475000.0,140.0,4.99,16.77,111.98,10,0.0,True,None
2023,27003050230,White,1,305000.0,385000.0,81.0,7.375,12.45,156.28,10,0.0,True,None
2023,27037060902,White,4,225000.0,,75.0,,12.86,120.61,10,0.0,False,None
2023,27003050230,White,1,455000.0,495000.0,218.0,6.375,12.45,156.28,10,0.0,True,None
2023,27003050819,White,1,565000.0,625000.0,214.0,7.625,22.12,137.26,10,0.0,True,None
2023,27163071021,Asian,1,635000.0,675000.0,150.0,6.875,34.58,116.06,10,0.0,True,None
2023,27053026910,White,1,355000.0,445000.0,119.0,5.25,20.69,121.35,10,0.0,True,None
2023,27163070906,Black or African American,4,285000.0,,159.0,,33.03,97.31,10,0.0,False,None
2023,27037061003,White,4,475000.0,,162.0,,19.52,152.4,10,0.0,False,None
2023,27171100102,White,1,255000.0,315000.0,56.0,6.625,13.89,116.79,10,0.0,True,None
2023,27037060833,Asian,1,425000.0,525000.0,159.0,4.99,25.47,95.42,10,0.0,True,None
2023,27053027102,Race Not Available,1,635000.0,705000.0,160.0,6.0,19.51,141.72,10,0.0,True,None
2023,27037060837,Asian,1,445000.0,555000.0,90.0,4.99,20.14,127.38,10,0.0,True,None
2023,27163071021,White,1,355000.0,435000.0,90.0,4.99,34.58,116.06,10,0.0,True,None
2023,27163070906,White,1,285000.0,485000.0,130.0,6.99,33.03,97.31,10,0.0,True,None
2023,27053027102,White,1,365000.0,455000.0,299.0,6.0,19.51,141.72,10,0.0,True,None
2023,27139080307,White,4,365000.0,,71.0,,39.67,127.34,10,0.0,False,None
2023,27171100900,Race Not Available,4,415000.0,,111.0,,9.2,97.03,10,0.0,False,None
2023,27053026910,Asian,1,275000.0,355000.0,109.0,5.99,20.69,121.35,10,0.0,True,None
2023,27003050819,Black or African American,1,405000.0,545000.0,117.0,5.5,22.12,137.26,10,0.0,True,None
2023,27003050818,White,1,405000.0,505000.0,102.0,6.125,22.94,114.49,10,0.0,True,None
2023,27163071400,White,1,425000.0,475000.0,192.0,5.5,23.34,97.9,10,0.0,True,None
2023,27053026910,Asian,1,265000.0,335000.0,311.0,6.375,20.69,121.35,10,0.0,True,None
2023,27053026910,Asian,1,365000.0,395000.0,86.0,4.99,20.69,121.35,10,0.0,True,None
2023,27053027101,Asian,1,385000.0,435000.0,120.0,6.625,18.12,168.84,10,212.0,True,Very High (>200)
2023,27139080307,White,1,555000.0,585000.0,130.0,4.875,39.67,127.34,10,0.0,True,None
2023,27019090402,White,1,455000.0,565000.0,269.0,5.875,9.97,169.16,10,0.0,True,None
2023,27163071020,White,1,675000.0,675000.0,99.0,4.99,27.96,157.99,10,0.0,True,None
2023,27163070406,White,1,705000.0,825000.0,323.0,7.25,25.01,118.57,10,0.0,True,None
2023,27003050816,Race Not Available,1,525000.0,555000.0,216.0,5.875,22.37,97.44,10,0.0,True,None
2023,27019090401,White,1,535000.0,765000.0,229.0,6.875,10.15,162.59,10,0.0,True,None
2023,27037061009,Black or African American,4,335000.0,,93.0,,21.98,131.33,10,0.0,False,None
2023,27163071020,Race Not Available,1,505000.0,595000.0,121.0,5.5,27.96,157.99,10,0.0,True,None
2023,27163070906,Black or African American,1,415000.0,515000.0,325.0,7.25,33.03,97.31,10,0.0,True,None
2023,27053026910,White,1,325000.0,365000.0,151.0,6.625,20.69,121.35,10,0.0,True,None
2023,27003050239,White,1,475000.0,575000.0,185.0,6.5,13.26,141.43,10,0.0,True,None
2023,27003050816,White,1,325000.0,405000.0,92.0,5.25,22.37,97.44,10,0.0,True,None
2023,27003050230,White,1,275000.0,335000.0,80.0,4.99,12.45,156.28,10,0.0,True,None
2023,27053026910,White,1,285000.0,355000.0,164.0,6.99,20.69,121.35,10,0.0,True,None
2023,27037061003,White,1,345000.0,355000.0,140.0,6.375,19.52,152.4,10,0.0,True,None
2023,27053026708,White,1,355000.0,355000.0,123.0,4.75,17.56,106.89,10,0.0,True,None
2023,27053027102,Race Not Available,1,565000.0,675000.0,130.0,5.375,19.51,141.72,10,0.0,True,None
2023,27171100804,Black or African American,1,425000.0,465000.0,114.0,4.99,16.77,111.98,10,0.0,True,None
2023,27053026912,White,1,355000.0,375000.0,100.0,4.99,9.08,146.65,10,0.0,True,None
2023,27019091100,White,1,395000.0,565000.0,105.0,7.5,13.7,110.54,10,0.0,True,None
2023,27053027102,Asian,1,635000.0,795000.0,244.0,6.875,19.51,141.72,10,0.0,True,None
2023,27053027101,Asian,4,305000.0,,140.0,,18.12,168.84,10,212.0,False,Very High (>200)
2023,27037060833,Asian,4,355000.0,,146.0,,25.47,95.42,10,0.0,False,None
2023,27171100804,White,4,425000.0,,96.0,,16.77,111.98,10,0.0,False,None
2023,27171100101,White,1,245000.0,305000.0,124.0,5.5,13.27,104.37,10,0.0,True,None
2023,27019091100,Asian,3,425000.0,435000.0,160.0,,13.7,110.54,9,0.0,False,None
2023,27163071211,White,1,435000.0,545000.0,140.0,5.875,28.48,139.88,10,0.0,True,None
2023,27053026912,Black or African American,3,435000.0,455000.0,98.0,,9.08,146.65,1,0.0,False,None
2023,27171100102,White,1,375000.0,465000.0,88.0,6.375,13.89,116.79,10,0.0,True,None
2023,27037060837,White,1,505000.0,625000.0,178.0,4.75,20.14,127.38,10,0.0,True,None
2023,27003050816,Asian,1,385000.0,385000.0,105.0,5.25,22.37,97.44,10,0.0,True,None
2023,27037060837,White,1,215000.0,515000.0,188.0,6.375,20.14,127.38,10,0.0,True,None
2023,27037060833,Asian,1,425000.0,475000.0,156.0,5.99,25.47,95.42,10,0.0,True,None
2023,27163071019,Black or African American,1,605000.0,635000.0,213.0,6.25,27.78,156.68,10,0.0,True,None
2023,27163071019,White,1,535000.0,635000.0,163.0,5.25,27.78,156.68,10,0.0,True,None
2023,27171100101,Black or African American,1,255000.0,295000.0,76.0,4.99,13.27,104.37,10,0.0,True,None
2023,27037060836,Asian,1,535000.0,565000.0,211.0,6.25,27.42,88.72,10,0.0,True,None
2023,27163071400,White,1,475000.0,525000.0,126.0,4.99,23.34,97.9,10,0.0,True,None
2023,27019090902,Asian,4,625000.0,,286.0,,11.15,104.4,10,0.0,False,None
2023,27053026912,White,1,125000.0,385000.0,126.0,6.25,9.08,146.65,10,0.0,True,None
2023,27053026910,Asian,1,235000.0,315000.0,278.0,7.5,20.69,121.35,10,0.0,True,None
2023,27003050239,White,1,545000.0,695000.0,162.0,6.5,13.26,141.43,10,0.0,True,None
2023,27037061009,Asian,4,295000.0,,43.0,,21.98,131.33,10,0.0,False,None
2023,27171100806,White,1,485000.0,505000.0,103.0,5.375,12.22,120.15,10,0.0,True,None
2023,27053026708,Asian,1,365000.0,405000.0,143.0,5.99,17.56,106.89,10,0.0,True,None
2023,27019091002,Race Not Available,1,445000.0,475000.0,238.0,4.75,19.75,121.2,10,0.0,True,None
2023,27053026912,White,1,435000.0,475000.0,143.0,6.375,9.08,146.65,10,0.0,True,None
2023,27053026912,Race Not Available,1,255000.0,405000.0,114.0,5.25,9.08,146.65,10,0.0,True,None
2023,27053026708,White,1,305000.0,385000.0,78.0,5.875,17.56,106.89,10,0.0,True,None
2023,27003050230,Race Not Available,4,345000.0,,96.0,,12.45,156.28,10,0.0,False,None
2023,27003050226,Black or African American,3,455000.0,465000.0,89.0,,18.49,121.8,1,0.0,False,None
2023,27163071019,Asian,1,605000.0,675000.0,117.0,4.99,27.78,156.68,10,0.0,True,None
2023,27003050816,Black or African American,1,365000.0,405000.0,87.0,5.875,22.37,97.44,10,0.0,True,None
2023,27003050824,White,1,235000.0,435000.0,137.0,5.875,26.41,96.28,10,0.0,True,None
2023,27037060833,White,4,255000.0,,86.0,,25.47,95.42,10,0.0,False,None
2023,27139080307,Black or African American,1,345000.0,365000.0,131.0,7.25,39.67,127.34,10,0.0,True,None
2023,27139080307,Joint,4,355000.0,,82.0,,39.67,127.34,10,0.0,False,None
2023,27053026912,White,1,325000.0,465000.0,107.0,4.75,9.08,146.65,10,0.0,True,None
2023,27053027102,Asian,4,505000.0,,148.0,,19.51,141.72,10,0.0,False,None
2023,27003050230,Asian,4,315000.0,,68.0,,12.45,156.28,10,0.0,False,None
2023,27019090902,Asian,1,585000.0,625000.0,185.0,6.75,11.15,104.4,10,0.0,True,None
2023,27053026726,White,1,335000.0,355000.0,90.0,6.25,27.5,119.01,10,0.0,True,None
2023,27171101002,White,1,255000.0,575000.0,162.0,4.99,10.0,104.13,10,0.0,True,None
2023,27003050230,White,1,525000.0,535000.0,159.0,6.25,12.45,156.28,10,0.0,True,None
2023,27171100804,White,1,445000.0,485000.0,171.0,4.99,16.77,111.98,10,0.0,True,None
2023,27037060833,Asian,1,445000.0,495000.0,113.0,6.0,25.47,95.42,10,0.0,True,None
2023,27037061009,White,1,435000.0,535000.0,214.0,4.75,21.98,131.33,10,0.0,True,None
2023,27003050819,Asian,1,245000.0,345000.0,116.0,6.99,22.12,137.26,10,0.0,True,None
2023,27053026912,White,1,345000.0,425000.0,83.0,5.5,9.08,146.65,10,0.0,True,None
2023,27053026910,Black or African American,3,505000.0,535000.0,84.0,,20.69,121.35,1,0.0,False,None
2023,27163070406,Race Not Available,1,505000.0,925000.0,201.0,7.375,25.01,118.57,10,0.0,True,None
2023,27053027102,White,1,585000.0,695000.0,230.0,4.99,19.51,141.72,10,0.0,True,None
2023,27171100804,Race Not Available,1,325000.0,625000.0,173.0,6.25,16.77,111.98,10,0.0,True,None
